代碼,公司名,
83465,玉晶光群益81購13,
83466,達運群益81購01,
83467,帆宣群益81購01,
83468,樺漢群益81購02,
83469,達方群益81購03,
08346P,智邦元富81售02,
83470,上証2X永豐81購03,
83471,A50正2永豐81購02,
83472,中石化永豐81購01,
83473,台積電永豐81購04,
83474,漢唐永豐81購01,
83475,智易永豐81購02,
83476,瑞儀永豐81購01,
83477,同欣電永豐81購01,
83478,達方永豐81購03,
83479,日友永豐81購02,
08347P,大同元富81售05,
83480,瑞昱台新82購01,
83481,奇力新台新82購02,
83482,中鋼永昌82購01,
83483,國泰金永昌82購01,
83484,聚陽統一83購02,
83485,南亞科統一83購02,
83486,達運統一83購02,
83487,TPK元富82購01,
83488,宏碁第一81購01,
83489,美律凱基81購02,
08348P,奇力新元富82售02,
83490,美律日盛81購01,
83491,為升永豐81購02,
83492,華通永豐81購01,
83493,微星永豐81購02,
83494,廣達永豐81購01,
83495,鼎元永豐81購02,
83496,全新永豐81購02,
83497,玉晶光永豐81購07,
83498,矽創永豐81購01,
83499,華新中信81購01,
08349P,帆宣康和81售02,
83500,聯發科中信82購02,
83501,台勝科中信81購01,
83502,嘉聯益中信83購01,
83503,台積電麥證82購01,
83504,台積電麥證82購02,
83505,創意麥證82購01,
83506,台泥群益81購01,
83507,華新群益81購03,
83508,上銀群益81購14,
83509,聯電群益81購04,
08350P,上銀富邦82售01,
83510,技嘉群益81購02,
83511,微星群益81購02,
83512,南亞科群益81購02,
83513,全新群益81購05,
83514,京鼎群益81購02,
83515,康控群益81購02,
83516,帆宣群益81購02,
83517,達方群益81購04,
83518,元上證國票81購02,
83519,滬深2X國票82購01,
08351P,臺股指中信81售04,
83520,智邦國票81購03,
83521,微星國票81購02,
83522,日友國票81購01,
83523,亞德客兆豐81購01,
83524,智邦兆豐82購01,
83525,微星兆豐81購01,
83526,新光金兆豐81購03,
83527,智原兆豐81購01,
83528,TPK兆豐82購01,
83529,台郡兆豐81購01,
08352P,上銀統一81售06,
83530,葡萄王元大81購05,
83531,仁寶元大81購01,
83532,台積電元大81購12,
83533,台積電元大81購13,
83534,旺宏元大82購09,
83535,光磊元大81購04,
83536,致茂元大81購04,
83537,致茂元大81購05,
83538,大同元大81購18,
83539,南亞科元大81購07,
08353P,大同統一81售02,
83540,聯發科元大81購10,
83541,聯發科元大81購11,
83542,可成元大81購06,
83543,可成元大81購07,
83544,強茂元大81購07,
83545,新光金元大81購04,
83546,TPK元大81購04,
83547,和碩元大81購02,
83548,康控元大81購03,
83549,康控元大81購04,
08354P,奇力新統一82售02,
83550,矽格元大81購01,
83551,微星台新81購02,
83552,明泰台新82購01,
83553,亞德客國泰81購01,
83554,華通國泰82購01,
83555,旺宏國泰81購02,
83556,旺宏國泰81購03,
83557,技嘉國泰81購01,
83558,聯發科國泰81購03,
83559,和大富邦81購02,
08355P,創意元富81售04,
83560,華通富邦82購02,
83561,華邦電富邦81購02,
83562,聯發科富邦81購04,
83563,可成富邦81購04,
83564,新光金富邦82購01,
83565,佳世達第一81購01,
83566,致茂永豐81購01,
83567,聯發科永豐81購03,
83568,強茂永豐81購05,
83569,華擎永豐81購02,
08356P,大同康和81售01,
83570,世芯永豐81購04,
83571,瀚宇博永豐81購02,
83572,強茂中信83購01,
83573,鴻海兆豐81購04,
83574,日友台新81購01,
83575,光磊凱基81購02,
83576,宏碁凱基81購02,
83577,聯發科凱基81購04,
83578,聯發科凱基83購03,
83579,聯發科日盛81購02,
08357P,台積電兆豐81售05,
83580,創意日盛83購01,
83581,華新群益81購04,
83582,佳世達群益83購01,
83583,美律群益81購04,
83584,全新群益81購06,
83585,立隆電群益81購01,
83586,達運群益81購02,
83587,達方群益81購05,
83588,亞泥麥證81購02,
83589,亞泥麥證83購01,
08358P,大同兆豐81售05,
83590,統一麥證81購02,
83591,遠東新麥證83購01,
83592,力麗麥證83購01,
83593,上銀麥證83購01,
83594,佳世達麥證83購01,
83595,大同麥證81購03,
83596,技嘉麥證83購01,
83597,微星麥證81購02,
83598,微星麥證83購01,
83599,亞泥元大81購02,
08359P,華新群益82售01,
83600,亞德客元大81購03,
83601,亞德客元大81購04,
83602,上銀元大81購16,
83603,華通元大81購05,
83604,華通元大81購06,
83605,鴻海元大81購09,
83606,台積電元大81購16,
83607,佳世達元大81購01,
83608,佳世達元大81購02,
83609,可成元大81購08,
08360P,上銀群益82售01,
83610,可成元大81購09,
83611,聯詠元大81購03,
83612,玉晶光元大83購02,
83613,京鼎元大81購03,
83614,創意元大81購08,
83615,創意元大81購09,
83616,嘉澤元大81購07,
83617,亞德客國票81購01,
83618,鴻海國票83購02,
83619,佳世達國票81購01,
08361P,台積電群益81售05,
83620,技嘉國票83購01,
83621,達運國票83購01,
83622,亞泥國泰81購01,
83623,創意富邦83購01,
83624,台郡富邦83購01,
83625,GIS富邦81購04,
83626,FB上証統一83購02,
83627,滬深2X統一83購03,
83628,和大統一84購01,
83629,旺宏統一83購07,
08362P,宏達電群益81售02,
83630,聯發科統一83購02,
83631,台積電元富81購05,
83632,台積電元富81購06,
83633,可成元富81購01,
83634,亞泥第一81購01,
83635,大同第一81購02,
83636,玉山金中信81購01,
83637,T50反1群益87購01,
83638,華夏群益81購01,
83639,玉山金群益81購01,
08363P,智原群益82售01,
83640,鴻海日盛81購03,
83641,台泥宏遠81購01,
83642,統一元富81購01,
83643,和大元富81購01,
83644,聯電元富81購01,
83645,致茂元富81購01,
83646,中壽元富81購01,
83647,創意元富81購05,
83648,瀚宇博元富81購02,
83649,中鋼凱基81購01,
08364P,創意群益81售04,
83650,大同凱基81購05,
83651,晶電凱基81購02,
83652,晶電凱基83購01,
83653,晶電凱基84購01,
83654,晶電凱基84購02,
83655,華新國票81購02,
83656,中鴻國票81購02,
83657,南亞科國票81購02,
83658,聯發科國票81購03,
83659,華晶科國票81購02,
08365P,世芯群益81售02,
83660,群創國票81購01,
83661,麗豐國票83購01,
83662,鎧勝國票81購01,
83663,達運國票81購02,
83664,聯發科玉山83購01,
83665,台郡玉山83購01,
83666,T50反1永昌81購01,
83667,台積電永昌83購03,
83668,聯發科永昌81購05,
83669,台泥富邦83購01,
08366P,TPK群益82售01,
83670,旺宏富邦81購07,
83671,T50反1元大83購01,
83672,中石化元大81購01,
83673,中石化元大81購02,
83674,儒鴻元大81購03,
83675,聚陽元大81購01,
83676,亞德客元大81購05,
83677,大成鋼元大81購03,
83678,大成鋼元大81購04,
83679,華通元大81購07,
08367P,儒鴻元大81售02,
83680,智邦元大81購09,
83681,智邦元大81購10,
83682,佳世達元大81購03,
83683,佳世達元大81購04,
83684,技嘉元大81購02,
83685,微星元大81購05,
83686,瑞昱元大81購02,
83687,義隆元大81購04,
83688,可成元大81購10,
83689,宏達電元大81購05,
08368P,宏達電元大81售04,
83690,宏達電元大81購06,
83691,玉山金元大81購02,
83692,華晶科元大81購03,
83693,玉晶光元大81購12,
83694,京鼎元大81購04,
83695,創意元大81購10,
83696,聯鈞元大81購02,
83697,群創元大81購01,
83698,群創元大83購01,
83699,台郡元大81購04,
08369P,旺宏兆豐83售01,
83700,台郡元大81購05,
83701,臺股指元大81購32,
83702,滬深2X永豐81購04,
83703,台泥永豐81購01,
83704,大同永豐81購06,
83705,美律永豐81購02,
83706,聯鈞永豐81購01,
83707,隆達永豐81購01,
83708,亞泥台新81購01,
83709,中鋼台新83購01,
08370P,聯發科兆豐81售05,
83710,中鴻台新83購01,
83711,達運台新81購01,
83712,台泥麥證81購02,
83713,台泥麥證83購01,
83714,聯發科麥證81購03,
83715,義隆麥證81購02,
83716,中壽麥證81購02,
83717,玉山金麥證81購01,
83718,台新金麥證81購01,
83719,中鴻群益82購01,
08371P,玉晶光兆豐81售02,
83720,聯發科群益82購01,
83721,敦南群益82購01,
83722,力山永豐82購01,
83723,智寶永豐82購01,
83724,智寶永豐82購02,
83725,智寶永豐82購03,
83726,智寶永豐82購04,
83727,TPK永豐82購01,
83728,康普永豐82購01,
83729,新唐永豐82購01,
08372P,貿聯兆豐81售03,
83730,嘉聯益永豐82購01,
83731,瑞儀永豐82購01,
83732,達方永豐82購01,
83733,佳世達元富82購01,
83734,晶電元富82購03,
83735,中信金元富82購01,
83736,臺指反統一84購01,
83737,亞德客統一84購01,
83738,華通統一84購01,
83739,瀚宇博統一84購01,
08373P,聯發科元富81售02,
83740,瑞儀統一84購01,
83741,台泥日盛82購01,
83742,亞泥日盛82購01,
83743,華新日盛82購01,
83744,聯電日盛82購01,
83745,啟碁日盛82購01,
83746,訊芯日盛82購01,
83747,元黃金元大82購01,
83748,滬深2X元大84購03,
83749,滬深2X元大84購04,
08374P,嘉晶康和81售01,
83750,元金2X元大84購02,
83751,亞泥元大82購01,
83752,儒鴻元大82購02,
83753,力山元大82購01,
83754,東聯元大82購01,
83755,中鋼元大82購01,
83756,上銀元大82購01,
83757,光寶科元大82購01,
83758,聯電元大82購01,
83759,聯電元大82購02,
08375P,上銀群益81售12,
83760,仁寶元大82購01,
83761,華邦電元大82購01,
83762,華邦電元大82購02,
83763,英業達元大82購01,
83764,技嘉元大82購02,
83765,微星元大82購01,
83766,友達元大82購01,
83767,美律元大82購01,
83768,美律元大82購02,
83769,國泰金元大82購01,
08376P,友達群益81售03,
83770,開發金元大82購02,
83771,嘉晶元大82購02,
83772,亞光元大82購02,
83773,信邦元大82購01,
83774,TPK元大82購02,
83775,瀚宇博元大82購01,
83776,瀚宇博元大82購02,
83777,瀚宇博元大82購03,
83778,大同國票82購01,
83779,嘉聯益國票82購02,
08377P,奇力新群益81售11,
83780,華通凱基82購03,
83781,鴻海凱基82購02,
83782,鴻海凱基82購03,
83783,旺宏凱基82購03,
83784,旺宏凱基82購04,
83785,光磊凱基82購01,
83786,致茂凱基82購01,
83787,致茂凱基82購02,
83788,南亞科凱基82購01,
83789,義隆凱基82購01,
08378P,強茂群益82售01,
83790,義隆凱基82購02,
83791,台勝科凱基82購01,
83792,台勝科凱基84購01,
83793,台勝科玉山85購01,
83794,大同國泰82購01,
83795,華新富邦82購01,
83796,友達富邦83購01,
83797,鴻海群益83購01,
83798,創意群益82購01,
83799,和碩群益82購01,
08379P,達方康和81售03,
83800,T50反1中信85購01,
83801,臺指反中信85購01,
83802,華邦電中信82購01,
83803,大同中信82購01,
83804,大立光中信82購01,
83805,大立光中信84購01,
83806,瑞儀中信82購01,
83807,鴻海統一88購01,
83808,可成統一84購02,
83809,大立光統一84購03,
08380P,智邦元大81售07,
83810,大立光統一86購01,
83811,SP黃豆元富82購01,
83812,中石化元富82購01,
83813,大立光元富82購01,
83814,大立光元富82購02,
83815,台郡元富82購01,
83816,元上證國票82購01,
83817,上銀國票82購02,
83818,晶電國票82購01,
83819,大立光國票82購03,
08381P,智邦元大81售08,
83820,大立光國票82購04,
83821,TPK國票83購01,
83822,大立光國泰82購01,
83823,大立光國泰82購02,
83824,大立光國泰82購03,
83825,大立光國泰82購04,
83826,嘉聯益國泰82購01,
83827,瑞儀國泰83購01,
83828,大立光富邦83購03,
83829,大立光富邦84購01,
08382P,奇力新元大81售14,
83830,亞泥凱基82購01,
83831,儒鴻凱基82購01,
83832,和大凱基83購01,
83833,台積電凱基82購01,
83834,台積電凱基82購02,
83835,台積電凱基82購03,
83836,台積電凱基82購04,
83837,大同凱基85購01,
83838,美律凱基85購01,
83839,全新凱基82購01,
08383P,強茂元大81售05,
83840,全新凱基82購02,
83841,可成凱基82購04,
83842,大立光凱基82購01,
83843,大立光凱基83購01,
83844,大立光凱基83購02,
83845,大立光凱基83購03,
83846,大立光凱基84購01,
83847,大立光凱基84購02,
83848,大立光凱基85購01,
83849,大立光凱基85購02,
08384P,玉晶光元大81售10,
83850,和大日盛82購01,
83851,大同日盛82購01,
83852,大立光日盛82購01,
83853,緯創日盛82購01,
83854,貿聯日盛82購01,
83855,達方日盛82購01,
83856,中石化永昌83購01,
83857,中石化永昌83購02,
83858,智邦永昌83購01,
83859,智邦永昌83購02,
08385P,滬深2X日盛81售03,
83860,微星永昌83購01,
83861,友達永昌83購01,
83862,南亞永豐82購01,
83863,上銀永豐82購01,
83864,全新永豐82購01,
83865,全新永豐82購02,
83866,立隆電永豐82購01,
83867,玉晶光永豐82購01,
83868,帆宣永豐82購01,
83869,啟碁永豐82購01,
08386P,亞泥中信81售02,
83870,台泥台新82購01,
83871,南茂台新83購01,
83872,滬深2X元大83購02,
83873,台泥元大82購01,
83874,台泥元大82購02,
83875,台泥元大82購03,
83876,華新元大82購01,
83877,華新元大82購02,
83878,榮成元大82購01,
83879,中橡元大82購01,
08387P,亞光中信81售02,
83880,鴻海元大82購02,
83881,鴻海元大82購03,
83882,鴻海元大82購04,
83883,旺宏元大82購20,
83884,致茂元大82購01,
83885,致茂元大82購02,
83886,燿華元大82購02,
83887,大同元大82購07,
83888,廣達元大82購01,
83889,台光電元大82購01,
08388P,台積電凱基81售07,
83890,南亞科元大82購01,
83891,南亞科元大82購02,
83892,美律元大82購04,
83893,聯發科元大82購02,
83894,聯發科元大82購03,
83895,聯發科元大82購04,
83896,大立光元大82購03,
83897,大立光元大82購04,
83898,大立光元大82購05,
83899,大立光元大82購06,
08389P,中石化群益82售01,
83900,大立光元大82購08,
83901,大立光元大83購01,
83902,大立光元大83購02,
83903,台勝科元大82購04,
83904,台勝科元大82購05,
83905,聯德元大82購01,
83906,聯德元大82購02,
83907,瑞儀元大82購02,
83908,滬深2X兆豐83購01,
83909,華邦電兆豐83購01,
08390P,和大群益81售02,
83910,大同兆豐83購01,
83911,創意兆豐83購01,
83912,智易兆豐84購01,
83913,新唐兆豐83購01,
83914,矽創兆豐83購01,
83915,旺宏兆豐83購02,
83916,可成兆豐83購01,
83917,大立光兆豐83購01,
83918,大立光兆豐83購02,
83919,大立光兆豐84購01,
08391P,聯電群益81售02,
83920,台勝科兆豐83購01,
83921,中石化中信83購01,
83922,鴻海中信82購01,
83923,嘉澤中信82購01,
83924,GIS中信82購02,
83925,亞光群益82購02,
83926,信邦群益82購01,
83927,欣興群益82購02,
83928,創意群益82購02,
83929,嘉澤群益82購01,
08392P,旺宏群益81售10,
83930,麗豐群益82購01,
83931,台郡群益82購01,
83932,台泥國票82購01,
83933,光磊國票82購01,
83934,TPK國票82購02,
83935,創意統一84購01,
83936,台勝科統一85購01,
83937,達方元富82購04,
83938,中橡永豐82購01,
83939,仁寶永豐82購01,
08393P,光磊群益81售04,
83940,廣宇永豐82購01,
83941,宏碁永豐82購01,
83942,玉晶光永豐82購02,
83943,GIS永豐82購01,
83944,達方永豐82購02,
83945,達方永豐82購03,
83946,大立光台新82購01,
83947,瑞儀台新82購01,
83948,GIS台新82購01,
83949,鴻海國泰82購01,
08394P,華邦電群益82售01,
83950,美律國泰82購01,
83951,台勝科國泰82購01,
83952,元黃金元大85購01,
83953,A50正2元大83購01,
83954,道瓊反元大85購01,
83955,亞泥元大82購02,
83956,中石化元大82購01,
83957,中石化元大82購02,
83958,和大元大82購02,
